,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,failure_type,min_processo,type_H,type_L,type_M
1671,299.1,308.9,1617,32.3,223,No Failure,111.5,0,1,0
1672,299.1,308.9,1476,42.7,225,No Failure,75.0,0,0,1
1673,299.2,309.0,1515,48.9,228,Overstrain Failure,114.0,0,1,0
1674,299.2,309.1,1468,45.6,2,No Failure,1.0,0,1,0
1675,299.2,309.1,1387,48.7,4,No Failure,2.0,0,1,0
1676,299.2,309.1,1410,47.1,9,No Failure,1.8,1,0,0
1677,299.0,308.9,1615,30.6,14,No Failure,7.0,0,1,0
1678,299.1,309.0,1405,53.8,18,No Failure,9.0,0,1,0
1679,298.9,308.8,1530,38.3,23,No Failure,11.5,0,1,0
1680,299.0,308.7,1583,32.5,25,No Failure,12.5,0,1,0
1681,298.8,308.5,1490,35.0,29,No Failure,14.5,0,1,0
1682,298.8,308.5,1736,29.0,31,No Failure,15.5,0,1,0
1683,298.8,308.5,1395,44.4,33,No Failure,16.5,0,1,0
1684,298.9,308.6,1425,49.6,35,No Failure,11.666666666666666,0,0,1
1685,298.8,308.6,1631,32.4,38,No Failure,19.0,0,1,0
1686,298.8,308.7,1446,45.5,49,No Failure,16.333333333333332,0,0,1
1687,298.8,308.6,1598,35.1,52,No Failure,17.333333333333332,0,0,1
1688,298.8,308.6,1501,35.0,55,No Failure,27.5,0,1,0
1689,298.8,308.5,1450,50.8,57,No Failure,28.5,0,1,0
1690,298.9,308.7,1438,51.7,64,No Failure,32.0,0,1,0
1691,298.8,308.5,1510,38.7,66,No Failure,22.0,0,0,1
1692,298.9,308.7,1389,44.9,69,No Failure,34.5,0,1,0
1693,298.8,308.7,1490,33.6,71,No Failure,35.5,0,1,0
1694,299.0,308.8,1495,38.4,75,No Failure,37.5,0,1,0
1695,298.9,308.8,1281,53.9,77,No Failure,38.5,0,1,0
1696,298.9,308.7,1353,48.1,79,No Failure,15.8,1,0,0
1697,299.1,308.8,1429,50.1,84,No Failure,42.0,0,1,0
1698,299.1,308.8,1502,38.3,88,No Failure,44.0,0,1,0
1699,299.2,308.9,1712,26.4,95,No Failure,19.0,1,0,0
1700,299.3,309.0,1786,23.5,100,No Failure,50.0,0,1,0
1701,299.2,309.0,1951,21.4,102,No Failure,51.0,0,1,0
1702,299.2,309.0,1541,36.3,104,No Failure,34.666666666666664,0,0,1
1703,299.2,309.1,1605,34.3,107,No Failure,53.5,0,1,0
1704,299.2,309.1,1578,38.1,109,No Failure,54.5,0,1,0
1705,299.3,309.2,1440,37.5,111,No Failure,37.0,0,0,1
1706,299.3,309.2,1541,37.2,118,No Failure,59.0,0,1,0
1707,299.3,309.2,1511,37.2,129,No Failure,64.5,0,1,0
1708,299.3,309.1,1449,47.9,131,No Failure,43.666666666666664,0,0,1
1709,299.4,309.1,1440,50.0,134,No Failure,44.666666666666664,0,0,1
1710,299.3,309.0,1447,50.4,140,Random Failures,70.0,0,1,0
1711,299.4,309.2,1607,31.7,145,No Failure,72.5,0,1,0
1712,299.3,309.1,1551,39.1,147,No Failure,73.5,0,1,0
1713,299.4,309.1,1304,50.5,153,No Failure,76.5,0,1,0
1714,299.3,309.0,1420,41.6,155,No Failure,51.666666666666664,0,0,1
1715,299.4,309.1,1766,24.6,158,No Failure,79.0,0,1,0
1716,299.6,309.2,1450,43.1,160,No Failure,80.0,0,1,0
1717,299.5,309.2,1872,22.6,162,No Failure,32.4,1,0,0
1718,299.6,309.2,1713,26.5,167,No Failure,83.5,0,1,0
1719,299.4,309.1,1352,44.7,172,No Failure,57.333333333333336,0,0,1
1720,299.5,309.2,1499,41.5,175,No Failure,87.5,0,1,0
1721,299.5,309.3,1972,19.3,177,No Failure,88.5,0,1,0
1722,299.5,309.3,1422,49.2,179,No Failure,89.5,0,1,0
1723,299.5,309.3,1523,41.5,181,No Failure,90.5,0,1,0
1724,299.4,309.3,1391,46.6,185,No Failure,92.5,0,1,0
1725,299.3,309.1,1293,53.7,189,No Failure,94.5,0,1,0
1726,299.2,309.1,1345,60.7,191,Overstrain Failure,95.5,0,1,0
1727,299.2,308.9,1342,50.8,195,No Failure,97.5,0,1,0
1728,299.1,308.8,1502,46.7,197,No Failure,98.5,0,1,0
1729,299.0,308.7,1620,35.4,199,No Failure,66.33333333333333,0,0,1
1730,299.0,308.7,1537,42.8,202,No Failure,101.0,0,1,0
1731,299.0,308.7,2248,16.8,204,No Failure,102.0,0,1,0
1732,299.0,308.7,1706,28.6,206,No Failure,103.0,0,1,0
1733,299.0,308.7,1396,48.6,0,No Failure,0.0,0,1,0
1734,298.8,308.5,1446,37.0,11,No Failure,5.5,0,1,0
1735,298.8,308.6,1486,41.1,13,No Failure,4.333333333333333,0,0,1
1736,299.0,308.7,1426,38.6,16,No Failure,8.0,0,1,0
1737,299.0,308.7,1449,38.9,18,No Failure,9.0,0,1,0
1738,299.2,308.9,1447,39.6,22,No Failure,7.333333333333333,0,0,1
1739,299.3,309.1,1399,52.1,27,No Failure,13.5,0,1,0
1740,299.3,309.2,1334,46.3,31,No Failure,10.333333333333334,0,0,1
1741,299.3,309.1,1385,45.6,34,No Failure,11.333333333333334,0,0,1
1742,299.4,309.3,1534,37.5,39,No Failure,7.8,1,0,0
1743,299.4,309.3,1448,48.6,44,No Failure,22.0,0,1,0
1744,299.5,309.3,1409,44.7,46,No Failure,23.0,0,1,0
1745,299.4,309.2,1621,34.5,48,No Failure,24.0,0,1,0
1746,299.4,309.1,1547,40.9,50,No Failure,10.0,1,0,0
1747,299.4,309.1,1957,22.1,55,No Failure,27.5,0,1,0
1748,299.4,309.1,2421,14.2,57,No Failure,28.5,0,1,0
1749,299.3,309.1,1571,38.3,59,No Failure,19.666666666666668,0,0,1
1750,299.3,309.1,1634,36.8,62,No Failure,31.0,0,1,0
1751,299.3,309.0,1516,38.7,64,No Failure,32.0,0,1,0
1752,299.4,309.1,1207,66.5,66,No Failure,33.0,0,1,0
1753,299.4,309.1,1461,48.6,70,No Failure,23.333333333333332,0,0,1
1754,299.4,309.2,1569,40.8,73,No Failure,36.5,0,1,0
1755,299.4,309.2,1556,35.7,75,No Failure,37.5,0,1,0
1756,299.5,309.3,1506,41.5,77,No Failure,25.666666666666668,0,0,1
1757,299.6,309.4,1642,30.3,80,No Failure,26.666666666666668,0,0,1
1758,299.6,309.4,1283,62.1,83,No Failure,27.666666666666668,0,0,1
1759,299.7,309.5,1375,46.8,86,No Failure,17.2,1,0,0
1760,299.7,309.4,1399,39.9,91,No Failure,45.5,0,1,0
1761,299.7,309.4,1650,29.8,93,No Failure,46.5,0,1,0
1762,299.8,309.6,1346,53.2,95,No Failure,31.666666666666668,0,0,1
1763,299.9,309.6,1410,51.2,98,No Failure,19.6,1,0,0
1764,300.0,309.7,1652,28.6,112,No Failure,37.333333333333336,0,0,1
1765,300.1,309.8,1532,39.8,115,No Failure,57.5,0,1,0
1766,300.0,309.7,1554,32.0,117,No Failure,58.5,0,1,0
1767,299.9,309.6,1254,61.3,124,No Failure,62.0,0,1,0
1768,299.9,309.6,1294,49.7,126,No Failure,63.0,0,1,0
1769,299.8,309.4,1412,47.8,130,No Failure,43.333333333333336,0,0,1
1770,299.8,309.5,1420,46.7,136,No Failure,27.2,1,0,0
1771,299.8,309.5,1542,40.3,141,No Failure,70.5,0,1,0
1772,299.8,309.4,1401,48.1,143,No Failure,47.666666666666664,0,0,1
1773,299.9,309.5,1547,38.5,148,No Failure,29.6,1,0,0
1774,299.8,309.5,1453,43.2,153,No Failure,51.0,0,0,1
1775,299.8,309.4,1436,51.6,158,No Failure,79.0,0,1,0
1776,299.9,309.5,1582,38.2,160,No Failure,53.333333333333336,0,0,1
1777,299.9,309.6,1280,59.3,163,No Failure,81.5,0,1,0
1778,299.9,309.5,2008,20.4,165,No Failure,82.5,0,1,0
1779,299.9,309.5,1567,35.5,171,No Failure,85.5,0,1,0
1780,299.8,309.4,1751,27.0,173,No Failure,57.666666666666664,0,0,1
1781,299.9,309.5,1349,51.3,176,No Failure,88.0,0,1,0
1782,300.0,309.5,1425,40.8,178,No Failure,59.333333333333336,0,0,1
1783,300.0,309.4,1395,44.5,181,No Failure,90.5,0,1,0
1784,299.8,309.3,1595,32.1,183,No Failure,36.6,1,0,0
1785,299.8,309.3,1291,56.4,188,No Failure,94.0,0,1,0
1786,299.9,309.4,1509,42.8,190,No Failure,63.333333333333336,0,0,1
1787,299.9,309.4,1487,42.2,198,No Failure,66.0,0,0,1
1788,299.8,309.4,2256,15.9,201,No Failure,100.5,0,1,0
1789,299.7,309.2,1691,27.7,203,No Failure,40.6,1,0,0
1790,299.8,309.3,1640,31.1,211,No Failure,70.33333333333333,0,0,1
1791,299.7,309.3,1494,37.8,214,No Failure,42.8,1,0,0
1792,299.8,309.4,1467,46.2,219,No Failure,109.5,0,1,0
1793,299.7,309.3,1399,41.9,221,Tool Wear Failure,73.66666666666667,0,0,1
1794,299.7,309.3,1445,42.6,0,No Failure,0.0,0,1,0
1795,299.8,309.4,1480,40.9,2,No Failure,1.0,0,1,0
1796,299.7,309.3,1546,37.2,4,No Failure,2.0,0,1,0
1797,299.7,309.3,1574,35.8,6,No Failure,3.0,0,1,0
1798,299.7,309.3,1592,34.2,8,No Failure,4.0,0,1,0
1799,299.8,309.6,1447,43.1,12,No Failure,6.0,0,1,0
1800,299.8,309.5,1476,44.4,14,No Failure,7.0,0,1,0
1801,299.8,309.5,1545,32.2,18,No Failure,9.0,0,1,0
1802,299.9,309.6,1364,44.4,20,No Failure,6.666666666666667,0,0,1
1803,299.8,309.5,1590,28.5,23,No Failure,11.5,0,1,0
1804,299.8,309.4,1633,27.5,29,No Failure,14.5,0,1,0
1805,299.9,309.4,1348,52.8,31,No Failure,15.5,0,1,0
1806,300.0,309.5,1641,30.1,35,No Failure,17.5,0,1,0
1807,300.0,309.5,1728,26.0,37,No Failure,18.5,0,1,0
1808,300.0,309.6,1431,47.7,39,No Failure,19.5,0,1,0
1809,300.1,309.7,1641,30.4,41,No Failure,20.5,0,1,0
1810,300.1,309.6,1625,38.0,46,No Failure,15.333333333333334,0,0,1
1811,300.0,309.5,1869,22.7,49,No Failure,24.5,0,1,0
1812,300.0,309.6,1452,46.0,51,No Failure,25.5,0,1,0
1813,300.0,309.6,1618,28.7,53,No Failure,26.5,0,1,0
1814,300.0,309.4,2010,20.0,55,No Failure,27.5,0,1,0
1815,299.9,309.3,1473,40.4,59,No Failure,29.5,0,1,0
1816,299.9,309.2,1333,50.8,61,No Failure,30.5,0,1,0
1817,299.8,309.2,1760,25.9,63,No Failure,31.5,0,1,0
1818,299.8,309.2,1372,58.2,65,No Failure,21.666666666666668,0,0,1
1819,299.7,309.2,1608,34.4,68,No Failure,22.666666666666668,0,0,1
1820,299.7,309.2,1326,64.8,71,No Failure,35.5,0,1,0
1821,299.6,309.0,1539,36.1,76,No Failure,25.333333333333332,0,0,1
1822,299.6,309.1,1574,39.2,83,No Failure,41.5,0,1,0
1823,299.6,309.1,1407,50.6,85,No Failure,42.5,0,1,0
1824,299.7,309.2,1302,55.5,87,No Failure,17.4,1,0,0
1825,299.6,309.2,1651,30.8,92,No Failure,30.666666666666668,0,0,1
1826,299.5,309.1,1422,45.3,103,No Failure,34.333333333333336,0,0,1
1827,299.6,309.2,1559,39.1,110,No Failure,55.0,0,1,0
1828,299.6,309.3,1553,32.4,112,No Failure,37.333333333333336,0,0,1
1829,299.7,309.4,1362,51.9,117,No Failure,58.5,0,1,0
1830,299.8,309.3,1470,42.7,119,No Failure,39.666666666666664,0,0,1
1831,299.8,309.4,1555,34.8,122,No Failure,61.0,0,1,0
1832,299.7,309.3,1434,38.5,127,No Failure,63.5,0,1,0
1833,299.7,309.3,1417,54.6,131,No Failure,65.5,0,1,0
1834,299.6,309.2,1425,45.9,133,No Failure,66.5,0,1,0
1835,299.7,309.2,1597,32.9,135,No Failure,45.0,0,0,1
1836,299.7,309.2,1346,57.4,138,No Failure,69.0,0,1,0
1837,299.7,309.2,1422,40.4,140,No Failure,70.0,0,1,0
1838,299.7,309.2,1572,32.8,142,No Failure,28.4,1,0,0
1839,299.7,309.1,1576,36.4,149,No Failure,49.666666666666664,0,0,1
1840,299.8,309.1,1496,44.4,155,No Failure,51.666666666666664,0,0,1
1841,299.8,309.2,1572,35.4,158,No Failure,79.0,0,1,0
1842,299.6,309.0,1525,42.8,160,No Failure,80.0,0,1,0
1843,299.6,309.0,1378,51.9,162,No Failure,81.0,0,1,0
1844,299.6,309.1,1369,51.4,164,No Failure,82.0,0,1,0
1845,299.6,309.1,1476,45.3,166,No Failure,83.0,0,1,0
1846,299.7,309.2,1620,30.0,168,No Failure,84.0,0,1,0
1847,299.7,309.1,1603,38.5,170,No Failure,56.666666666666664,0,0,1
1848,299.7,309.2,1616,31.6,175,No Failure,87.5,0,1,0
1849,299.7,309.2,1456,40.6,182,No Failure,36.4,1,0,0
1850,299.7,309.1,1851,24.7,189,No Failure,63.0,0,0,1
1851,299.7,309.1,1715,27.8,192,No Failure,96.0,0,1,0
1852,299.6,309.1,1630,32.3,194,No Failure,38.8,1,0,0
1853,299.7,309.2,1478,38.8,199,No Failure,99.5,0,1,0
1854,299.7,309.2,1781,29.6,201,No Failure,100.5,0,1,0
1855,299.8,309.2,1439,36.1,203,No Failure,101.5,0,1,0
1856,299.7,309.2,1412,45.3,205,No Failure,68.33333333333333,0,0,1
1857,299.7,309.1,1483,41.1,208,No Failure,104.0,0,1,0
1858,299.8,309.2,1400,42.6,210,No Failure,105.0,0,1,0
1859,299.8,309.2,1479,44.4,214,No Failure,107.0,0,1,0
1860,299.9,309.3,1389,52.8,0,No Failure,0.0,0,0,1
1861,299.9,309.4,1399,54.8,3,No Failure,1.0,0,0,1
1862,300.0,309.5,1925,21.9,9,No Failure,4.5,0,1,0
1863,300.0,309.6,1477,38.1,13,No Failure,4.333333333333333,0,0,1
1864,299.9,309.5,1451,39.4,18,No Failure,9.0,0,1,0
1865,299.9,309.4,1467,41.2,20,No Failure,10.0,0,1,0
1866,299.9,309.4,1858,22.5,22,No Failure,11.0,0,1,0
1867,300.1,309.4,1453,47.6,28,No Failure,14.0,0,1,0
1868,300.1,309.4,1464,41.7,30,No Failure,15.0,0,1,0
1869,300.0,309.4,1308,50.2,32,No Failure,16.0,0,1,0
1870,300.2,309.6,1556,35.8,36,No Failure,12.0,0,0,1
1871,300.2,309.5,2183,17.8,39,No Failure,19.5,0,1,0
1872,300.2,309.6,1528,35.1,44,No Failure,14.666666666666666,0,0,1
1873,300.2,309.5,1630,28.3,51,No Failure,17.0,0,0,1
1874,300.3,309.6,1524,38.4,54,No Failure,18.0,0,0,1
1875,300.3,309.5,1438,44.0,59,No Failure,11.8,1,0,0
1876,300.4,309.6,1356,45.9,64,No Failure,32.0,0,1,0
1877,300.4,309.6,1416,43.3,66,No Failure,13.2,1,0,0
1878,300.4,309.7,1584,32.6,71,No Failure,35.5,0,1,0
1879,300.3,309.6,1597,31.8,73,No Failure,36.5,0,1,0
1880,300.4,309.6,1553,43.9,75,No Failure,37.5,0,1,0
1881,300.3,309.5,1405,49.4,77,No Failure,25.666666666666668,0,0,1
1882,300.2,309.5,1539,35.3,80,No Failure,40.0,0,1,0
1883,300.3,309.6,1398,53.7,82,No Failure,27.333333333333332,0,0,1
1884,300.3,309.6,1568,39.6,85,No Failure,42.5,0,1,0
1885,300.2,309.5,1500,45.7,89,No Failure,29.666666666666668,0,0,1
1886,300.3,309.6,1509,46.6,95,No Failure,31.666666666666668,0,0,1
1887,300.2,309.5,1343,50.2,98,No Failure,49.0,0,1,0
1888,300.1,309.5,1450,40.1,100,No Failure,50.0,0,1,0
1889,300.0,309.4,1460,43.5,102,No Failure,51.0,0,1,0
1890,300.0,309.3,1364,41.2,104,No Failure,52.0,0,1,0
1891,299.9,309.3,1452,41.9,106,No Failure,35.333333333333336,0,0,1
1892,299.9,309.3,1471,41.8,109,No Failure,54.5,0,1,0
1893,299.9,309.2,1598,34.6,111,No Failure,55.5,0,1,0
1894,299.8,309.1,1772,24.8,113,No Failure,56.5,0,1,0
1895,299.9,309.2,1761,25.6,115,No Failure,57.5,0,1,0
1896,300.0,309.3,1413,40.7,117,No Failure,39.0,0,0,1
1897,300.0,309.3,1887,22.6,120,No Failure,60.0,0,1,0
1898,300.0,309.3,1395,56.5,122,No Failure,61.0,0,1,0
1899,300.1,309.4,1569,31.6,124,No Failure,41.333333333333336,0,0,1
1900,300.2,309.5,1417,41.1,129,No Failure,64.5,0,1,0
1901,300.2,309.5,1729,28.4,131,No Failure,65.5,0,1,0
1902,300.2,309.5,1436,48.8,135,No Failure,67.5,0,1,0
1903,300.3,309.6,1419,42.5,137,No Failure,45.666666666666664,0,0,1
1904,300.3,309.5,1320,62.2,142,No Failure,47.333333333333336,0,0,1
1905,300.3,309.5,1448,42.4,145,No Failure,48.333333333333336,0,0,1
1906,300.3,309.4,1612,33.1,150,No Failure,50.0,0,0,1
1907,300.4,309.4,1875,23.9,155,No Failure,51.666666666666664,0,0,1
1908,300.4,309.3,1467,40.3,166,No Failure,55.333333333333336,0,0,1
1909,300.3,309.1,1368,46.0,171,No Failure,85.5,0,1,0
1910,300.3,309.2,1572,32.0,173,No Failure,86.5,0,1,0
1911,300.3,309.1,1458,44.3,175,No Failure,58.333333333333336,0,0,1
1912,300.3,309.1,1699,30.3,178,No Failure,89.0,0,1,0
1913,300.3,309.3,1478,39.5,180,No Failure,90.0,0,1,0
1914,300.4,309.4,1362,42.1,182,No Failure,60.666666666666664,0,0,1
1915,300.4,309.4,1487,38.9,185,No Failure,37.0,1,0,0
1916,300.3,309.4,1705,29.4,190,No Failure,95.0,0,1,0
1917,300.3,309.3,1345,53.5,192,No Failure,96.0,0,1,0
1918,300.3,309.2,1532,40.2,194,No Failure,97.0,0,1,0
1919,300.3,309.2,1650,35.2,196,No Failure,98.0,0,1,0
1920,300.3,309.2,1398,54.4,198,No Failure,99.0,0,1,0
1921,300.4,309.3,1525,39.6,202,No Failure,101.0,0,1,0
1922,300.3,309.3,1391,57.9,204,No Failure,68.0,0,0,1
1923,300.5,309.3,1539,39.1,216,No Failure,72.0,0,0,1
1924,300.5,309.3,1470,40.8,219,No Failure,109.5,0,1,0
1925,300.5,309.3,1528,37.0,221,No Failure,110.5,0,1,0
1926,300.5,309.3,1471,45.2,223,No Failure,44.6,1,0,0
1927,300.5,309.3,1417,51.5,231,Overstrain Failure,115.5,0,1,0
1928,300.7,309.5,1479,43.6,240,No Failure,120.0,0,1,0
1929,300.6,309.4,1471,44.1,244,No Failure,122.0,0,1,0
1930,300.7,309.7,1623,32.7,0,No Failure,0.0,1,0,0
1931,300.8,309.7,1997,20.7,5,No Failure,2.5,0,1,0
1932,300.8,309.7,1519,35.8,14,No Failure,7.0,0,1,0
1933,300.8,309.7,1519,39.7,16,No Failure,5.333333333333333,0,0,1
1934,300.7,309.6,1536,37.2,19,No Failure,6.333333333333333,0,0,1
1935,300.8,309.6,1680,28.7,22,No Failure,11.0,0,1,0
1936,300.6,309.5,1471,49.6,29,No Failure,14.5,0,1,0
1937,300.5,309.4,1877,23.8,31,No Failure,10.333333333333334,0,0,1
1938,300.5,309.3,1578,30.5,34,No Failure,11.333333333333334,0,0,1
1939,300.5,309.4,1655,32.1,37,No Failure,12.333333333333334,0,0,1
1940,300.5,309.4,1502,34.3,40,No Failure,8.0,1,0,0
1941,300.7,309.5,1541,37.2,48,No Failure,24.0,0,1,0
1942,300.6,309.6,1684,32.8,53,No Failure,26.5,0,1,0
1943,300.6,309.6,1409,42.4,57,No Failure,28.5,0,1,0
1944,300.5,309.5,1320,49.9,59,No Failure,19.666666666666668,0,0,1
1945,300.5,309.5,1635,34.2,62,No Failure,12.4,1,0,0
1946,300.6,309.6,1365,50.0,70,No Failure,23.333333333333332,0,0,1
1947,300.7,309.7,1523,38.2,73,No Failure,24.333333333333332,0,0,1
1948,300.6,309.7,1593,32.4,76,No Failure,38.0,0,1,0
1949,300.6,309.6,1682,30.7,78,No Failure,39.0,0,1,0
1950,300.7,309.6,1568,35.2,82,No Failure,27.333333333333332,0,0,1
1951,300.7,309.6,1733,24.8,85,No Failure,42.5,0,1,0
1952,300.7,309.6,1473,48.1,87,No Failure,29.0,0,0,1
1953,300.7,309.5,1633,31.3,90,No Failure,30.0,0,0,1
1954,300.6,309.5,1530,40.2,93,No Failure,31.0,0,0,1
1955,300.6,309.4,1410,40.6,99,No Failure,49.5,0,1,0
1956,300.5,309.3,1574,33.5,101,No Failure,50.5,0,1,0
1957,300.6,309.4,1541,35.2,105,No Failure,35.0,0,0,1
1958,300.7,309.5,1733,26.7,108,No Failure,36.0,0,0,1
1959,300.6,309.4,2496,13.5,111,No Failure,55.5,0,1,0
1960,300.6,309.3,1409,38.7,115,No Failure,57.5,0,1,0
1961,300.7,309.5,1251,59.9,120,No Failure,60.0,0,1,0
1962,300.6,309.5,1576,38.8,124,No Failure,62.0,0,1,0
1963,300.7,309.6,1661,30.3,129,No Failure,64.5,0,1,0
1964,300.7,309.6,1541,34.6,131,No Failure,65.5,0,1,0
1965,300.6,309.6,1888,20.5,133,No Failure,26.6,1,0,0
1966,300.5,309.5,1255,62.1,138,No Failure,69.0,0,1,0
1967,300.6,309.6,1411,41.6,140,No Failure,70.0,0,1,0
1968,300.6,309.5,1516,39.0,142,No Failure,71.0,0,1,0
1969,300.6,309.5,1492,34.0,144,No Failure,48.0,0,0,1
1970,300.6,309.6,1726,30.0,147,No Failure,73.5,0,1,0
1971,300.7,309.7,1598,33.7,149,No Failure,74.5,0,1,0
1972,300.8,309.8,1657,31.1,151,No Failure,75.5,0,1,0
1973,300.8,309.7,1481,38.1,153,No Failure,76.5,0,1,0
1974,300.7,309.7,1397,51.3,155,No Failure,51.666666666666664,0,0,1
1975,300.8,309.7,1461,44.3,158,No Failure,79.0,0,1,0
1976,300.7,309.6,1388,51.1,160,No Failure,53.333333333333336,0,0,1
1977,300.7,309.6,1421,49.8,165,No Failure,55.0,0,0,1
1978,300.8,309.7,1482,39.0,171,No Failure,57.0,0,0,1
1979,300.7,309.6,1403,51.3,174,No Failure,34.8,1,0,0
1980,300.8,309.7,1373,45.4,179,No Failure,89.5,0,1,0
1981,300.8,309.7,1751,27.9,183,No Failure,61.0,0,0,1
1982,300.8,309.6,1546,42.3,186,No Failure,62.0,0,0,1
1983,300.9,309.7,1394,48.8,192,No Failure,64.0,0,0,1
1984,300.7,309.6,1810,26.0,195,No Failure,97.5,0,1,0
1985,300.7,309.5,1479,34.5,197,No Failure,98.5,0,1,0
1986,300.9,309.7,1431,41.4,199,No Failure,99.5,0,1,0
1987,300.7,309.6,1996,19.8,203,Tool Wear Failure,67.66666666666667,0,0,1
1988,300.7,309.5,2007,19.7,2,No Failure,0.4,1,0,0
1989,300.7,309.6,1925,20.5,9,No Failure,1.8,1,0,0
1990,300.7,309.5,1445,46.4,24,No Failure,8.0,0,0,1
1991,300.7,309.5,1685,31.1,27,No Failure,13.5,0,1,0
1992,300.7,309.5,1667,30.5,29,No Failure,5.8,1,0,0
1993,300.7,309.5,1578,35.4,34,No Failure,17.0,0,1,0
1994,300.7,309.5,1439,43.8,41,No Failure,13.666666666666666,0,0,1
1995,300.8,309.6,1404,38.7,44,No Failure,14.666666666666666,0,0,1
1996,300.8,309.6,1498,45.8,47,No Failure,23.5,0,1,0
1997,300.7,309.5,1467,44.3,55,No Failure,27.5,0,1,0
1998,300.7,309.5,1508,39.9,59,No Failure,29.5,0,1,0
1999,300.7,309.5,1692,30.3,64,No Failure,32.0,0,1,0
2000,300.6,309.4,1369,51.6,71,No Failure,35.5,0,1,0
2001,300.6,309.4,1312,45.2,73,No Failure,24.333333333333332,0,0,1
2002,300.6,309.4,1468,44.1,76,No Failure,38.0,0,1,0
2003,300.6,309.4,1452,39.4,78,No Failure,26.0,0,0,1
2004,300.7,309.5,1393,43.9,81,No Failure,27.0,0,0,1
2005,300.6,309.4,1432,44.2,84,No Failure,28.0,0,0,1
2006,300.5,309.3,1881,25.5,98,No Failure,32.666666666666664,0,0,1
2007,300.4,309.3,1413,50.3,101,No Failure,50.5,0,1,0
2008,300.5,309.4,1642,36.2,103,No Failure,20.6,1,0,0
2009,300.5,309.5,1542,38.5,108,No Failure,54.0,0,1,0
2010,300.4,309.5,1447,39.3,110,No Failure,55.0,0,1,0
2011,300.4,309.4,1530,40.4,112,No Failure,22.4,1,0,0
2012,300.5,309.5,1795,27.7,117,No Failure,58.5,0,1,0
2013,300.6,309.6,1290,57.4,119,No Failure,59.5,0,1,0
2014,300.6,309.7,1639,30.4,121,No Failure,60.5,0,1,0
2015,300.7,309.8,1596,31.5,123,No Failure,61.5,0,1,0
2016,300.6,309.8,1455,48.0,125,No Failure,62.5,0,1,0
2017,300.6,309.8,1532,42.5,130,No Failure,43.333333333333336,0,0,1
2018,300.6,309.8,1688,28.6,135,No Failure,67.5,0,1,0
2019,300.5,309.7,1341,50.9,137,No Failure,45.666666666666664,0,0,1
2020,300.5,309.7,1685,29.4,140,No Failure,46.666666666666664,0,0,1
2021,300.5,309.8,1370,55.9,143,No Failure,47.666666666666664,0,0,1
2022,300.5,309.8,1550,37.4,148,No Failure,74.0,0,1,0
2023,300.5,309.8,1508,37.8,150,No Failure,50.0,0,0,1
2024,300.5,309.8,1345,62.7,153,No Failure,76.5,0,1,0
2025,300.5,309.7,1395,61.0,157,No Failure,78.5,0,1,0
2026,300.5,309.8,1324,72.8,159,Power Failure,31.8,1,0,0
2027,300.5,309.8,1555,38.9,166,No Failure,55.333333333333336,0,0,1
2028,300.6,309.9,1449,42.4,169,No Failure,56.333333333333336,0,0,1
2029,300.5,309.9,1503,37.4,175,No Failure,87.5,0,1,0
2030,300.4,309.7,1314,50.2,179,No Failure,89.5,0,1,0
2031,300.4,309.7,1547,38.0,181,No Failure,60.333333333333336,0,0,1
2032,300.4,309.7,1466,39.8,184,No Failure,61.333333333333336,0,0,1
2033,300.3,309.6,1537,37.1,187,No Failure,93.5,0,1,0
2034,300.2,309.5,1434,51.5,189,No Failure,63.0,0,0,1
2035,300.4,309.6,1432,44.7,192,No Failure,96.0,0,1,0
2036,300.5,309.6,1390,48.4,194,No Failure,97.0,0,1,0
2037,300.5,309.7,1580,42.8,196,No Failure,98.0,0,1,0
2038,300.5,309.7,1589,30.5,198,No Failure,99.0,0,1,0
2039,300.5,309.8,1441,48.8,200,No Failure,100.0,0,1,0
2040,300.5,309.8,1566,35.9,204,No Failure,68.0,0,0,1
2041,300.4,309.6,1543,38.1,209,No Failure,104.5,0,1,0
2042,300.5,309.8,1421,49.6,211,No Failure,105.5,0,1,0
2043,300.4,309.5,1711,29.2,215,No Failure,107.5,0,1,0
2044,300.5,309.6,1465,41.6,217,No Failure,108.5,0,1,0
2045,300.4,309.5,1888,21.9,221,No Failure,73.66666666666667,0,0,1
2046,300.5,309.5,1379,55.6,2,No Failure,1.0,0,1,0
2047,300.4,309.5,1525,51.3,4,No Failure,2.0,0,1,0
2048,300.4,309.6,1563,34.0,6,No Failure,2.0,0,0,1
2049,300.5,309.7,1389,43.3,9,No Failure,3.0,0,0,1
2050,300.6,309.7,1470,43.8,18,No Failure,3.6,1,0,0
2051,300.6,309.7,1428,42.6,23,No Failure,7.666666666666667,0,0,1
2052,300.4,309.6,1319,48.1,26,No Failure,13.0,0,1,0
2053,300.5,309.7,1887,24.3,28,No Failure,14.0,0,1,0
2054,300.4,309.5,1349,50.4,30,No Failure,15.0,0,1,0
2055,300.3,309.5,1474,38.7,35,No Failure,17.5,0,1,0
2056,300.4,309.5,1543,38.9,37,No Failure,18.5,0,1,0
2057,300.2,309.4,1459,43.9,39,No Failure,13.0,0,0,1
2058,300.2,309.4,1526,35.3,46,No Failure,23.0,0,1,0
