,udi,product_id,air_temperature_k,process_temperature_k,rotational_speed_rpm,torque_nm,tool_wear_min,min_processo,type_H,type_L,type_M
1215,6155,M21014,301.0,310.9,1765,24.2,179,80.5,0,0,1
1216,4893,L52072,303.7,312.3,1922,23.1,193,33.2,0,1,0
1217,5583,L52762,302.5,312.0,2052,18.9,40,57.0,0,1,0
1218,9798,M24657,298.4,309.2,1597,33.5,116,87.0,0,0,1
1219,6878,M21737,300.8,311.2,1488,40.1,87,88.0,0,0,1
1220,2297,L49476,299.4,308.7,1553,42.7,128,89.0,0,1,0
1221,3793,L50972,302.3,310.9,1459,35.0,32,61.0,0,1,0
1222,1744,M16603,298.5,308.0,1713,25.8,154,94.0,0,0,1
1223,3501,H32914,301.9,311.0,1871,26.0,132,38.0,1,0,0
1224,371,M15230,297.5,308.3,1622,37.2,103,97.5,0,0,1
1225,4344,L51523,301.7,309.8,1491,39.3,114,98.5,0,1,0
1226,5118,L52297,304.1,313.6,1611,31.4,144,0.6666666666666666,0,1,0
1227,9358,M24217,298.3,308.9,1646,25.4,46,2.5,0,0,1
1228,8455,L55634,298.6,310.0,1522,40.3,32,1.4,0,1,0
1229,6230,L53409,301.3,310.9,2165,17.4,143,4.666666666666667,0,1,0
1230,8190,L55369,299.7,311.0,1983,21.0,201,8.5,0,1,0
1231,4085,L51264,302.0,310.4,1611,35.6,117,5.2,0,1,0
1232,8637,L55816,297.5,308.4,1723,27.3,67,15.5,0,1,0
1233,3422,M18281,301.5,310.5,1612,29.8,148,11.0,0,0,1
1234,3482,L50661,302.0,310.9,1663,31.5,81,13.0,0,1,0
1235,3999,L51178,302.1,311.0,1586,35.1,142,21.0,0,1,0
1236,8629,L55808,297.5,308.4,1747,31.0,45,14.666666666666666,0,1,0
1237,4215,L51394,301.9,310.6,1573,36.6,15,17.333333333333332,0,1,0
1238,6666,L53845,301.3,310.4,1440,41.5,197,27.5,0,1,0
1239,9147,L56326,297.6,308.6,1528,40.0,123,19.0,0,1,0
1240,7560,M22419,300.4,311.4,1355,56.2,122,30.0,0,0,1
1241,5696,L52875,302.4,311.8,1451,42.0,110,33.5,0,1,0
1242,4569,M19428,302.7,310.8,1555,36.1,35,36.0,0,0,1
1243,9318,L56497,298.5,309.5,1480,38.1,160,37.0,0,1,0
1244,3067,M17926,300.1,309.2,1457,44.3,98,25.333333333333332,0,0,1
1245,3511,L50690,301.7,311.0,1474,42.6,164,40.5,0,1,0
1246,3387,H32800,301.5,310.8,1474,38.7,58,43.0,1,0,0
1247,7358,L54537,299.6,310.1,1487,42.9,42,45.0,0,1,0
1248,6960,L54139,300.6,311.0,1543,34.7,89,46.0,0,1,0
1249,2090,L49269,299.5,309.3,1941,22.5,18,47.0,0,1,0
1250,5596,M20455,302.7,312.0,1944,21.4,71,49.0,0,0,1
1251,8051,L55230,300.7,312.0,1401,51.1,50,33.333333333333336,0,1,0
1252,549,L47728,297.4,309.3,1332,53.2,115,35.333333333333336,0,1,0
1253,3436,L50615,301.5,310.5,1389,54.9,187,54.5,0,1,0
1254,3081,M17940,299.9,309.2,1539,43.2,132,37.666666666666664,0,0,1
1255,9616,M24475,299.0,310.2,1564,39.9,97,39.666666666666664,0,0,1
1256,4906,L52085,303.6,312.4,1363,53.1,7,61.0,0,1,0
1257,2213,L49392,299.7,309.1,1475,40.0,123,62.0,0,1,0
1258,8304,L55483,298.8,310.2,1504,41.0,51,42.0,0,1,0
1259,9322,L56501,298.4,309.2,1335,53.5,168,43.0,0,1,0
1260,9376,H38789,297.7,308.4,1288,49.5,91,68.5,1,0,0
1261,9458,M24317,298.5,309.3,1692,26.7,118,69.5,0,0,1
1262,1590,M16449,298.1,308.3,1453,41.5,204,47.0,0,0,1
1263,3988,M18847,302.3,311.3,1444,43.1,115,72.0,0,0,1
1264,5604,L52783,302.9,312.2,1340,57.8,90,29.2,0,1,0
1265,9879,L57058,298.7,309.7,1293,59.1,125,75.5,0,1,0
1266,4522,L51701,302.4,310.4,1865,23.9,129,77.5,0,1,0
1267,5428,L52607,302.7,312.4,1423,51.9,60,78.5,0,1,0
1268,1610,L48789,297.7,307.7,1581,34.9,31,79.5,0,1,0
1269,8979,L56158,296.9,307.6,1435,45.0,119,32.2,0,1,0
1270,6028,M20887,300.7,311.0,1413,44.3,72,55.333333333333336,0,0,1
1271,7923,L55102,300.7,311.9,1462,39.7,181,84.5,0,1,0
1272,8724,L55903,297.2,308.6,1578,34.4,76,85.5,0,1,0
1273,8776,H38189,297.5,308.6,1536,38.7,7,57.666666666666664,1,0,0
1274,360,M15219,297.6,308.3,1567,34.6,71,88.0,0,0,1
1275,1110,L48289,296.6,307.5,1557,35.1,60,89.0,0,1,0
1276,3690,L50869,302.1,311.4,1889,22.7,194,37.2,0,1,0
1277,8623,L55802,297.5,308.3,1437,42.3,29,64.66666666666667,0,1,0
1278,5997,M20856,300.5,310.2,1386,48.2,225,65.66666666666667,0,0,1
1279,4172,M19031,302.2,310.5,1832,23.7,129,101.0,0,0,1
1280,851,L48030,296.3,307.3,1567,31.4,5,102.0,0,1,0
1281,9806,L56985,298.4,309.2,1651,28.5,141,68.66666666666667,0,1,0
1282,2450,L49629,299.3,308.8,1772,25.2,89,2.5,0,1,0
1283,3217,L50396,300.5,309.5,1653,27.6,62,3.5,0,1,0
1284,2331,M17190,299.3,308.7,1390,49.3,215,4.5,0,0,1
1285,843,M15702,296.6,307.5,1566,35.0,201,5.5,0,0,1
1286,3765,L50944,302.4,311.0,1329,54.6,176,6.5,0,1,0
1287,1318,L48497,299.0,310.3,1428,46.3,175,7.5,0,1,0
1288,659,L47838,297.7,309.1,1562,36.8,172,8.5,0,1,0
1289,6590,M21449,301.6,310.6,1553,38.9,0,12.0,0,0,1
1290,5303,L52482,303.9,313.1,1491,37.2,195,9.666666666666666,0,1,0
1291,4994,L52173,303.8,312.9,1819,23.7,16,10.666666666666666,0,1,0
1292,6425,M21284,300.3,310.0,1409,43.2,9,11.666666666666666,0,0,1
1293,2775,L49954,300.1,309.4,1559,39.7,24,19.0,0,1,0
1294,9604,M24463,298.9,310.1,1549,40.2,65,20.0,0,0,1
1295,554,M15413,297.4,309.3,1564,36.0,126,14.0,0,0,1
1296,2949,L50128,300.7,309.5,1850,24.5,19,15.0,0,1,0
1297,4677,L51856,303.4,311.5,1879,21.3,78,24.0,0,1,0
1298,436,L47615,297.4,308.3,1493,41.2,43,25.0,0,1,0
1299,9842,M24701,298.3,309.2,1359,51.4,21,17.333333333333332,0,0,1
1300,229,M15088,298.3,308.5,1629,37.1,170,27.5,0,0,1
1301,6490,M21349,300.7,309.8,1490,38.8,173,28.5,0,0,1
1302,9729,L56908,298.8,309.8,1563,33.7,143,29.5,0,1,0
1303,3590,L50769,301.7,310.5,2465,13.7,149,30.5,0,1,0
1304,4981,M19840,303.7,312.8,1685,31.8,203,32.5,0,0,1
1305,721,L47900,297.4,308.9,1809,23.8,131,33.5,0,1,0
1306,6020,L53199,300.7,310.8,1519,43.9,55,24.333333333333332,0,1,0
1307,3675,L50854,302.2,311.5,1346,52.4,157,39.5,0,1,0
1308,6591,L53770,301.7,310.7,1763,25.9,3,41.5,0,1,0
1309,8773,L55952,297.5,308.6,1621,28.9,0,42.5,0,1,0
1310,5141,M20000,304.3,313.6,1585,32.1,202,43.5,0,0,1
1311,4497,M19356,302.5,310.4,1605,36.0,69,18.4,0,0,1
1312,6920,L54099,301.0,311.5,1444,39.8,197,19.4,0,1,0
1313,4048,L51227,301.9,311.0,1455,46.0,29,34.0,0,1,0
1314,748,L47927,296.8,308.1,1356,48.3,201,52.5,0,1,0
1315,864,L48043,296.0,306.7,1416,44.2,46,53.5,0,1,0
1316,7080,L54259,300.7,310.5,1445,41.1,201,37.666666666666664,0,1,0
1317,6463,H35876,300.6,310.0,1483,44.0,97,58.0,1,0,0
1318,6858,L54037,301.1,311.3,1622,35.6,34,59.0,0,1,0
1319,6058,L53237,300.8,310.8,1689,32.9,151,60.0,0,1,0
1320,4869,L52048,303.6,312.4,1418,46.0,128,61.0,0,1,0
1321,3525,M18384,301.8,310.8,1365,48.2,199,24.8,0,0,1
1322,1097,L48276,297.0,307.6,1680,35.8,20,43.0,0,1,0
1323,9136,H38549,297.7,308.8,1404,50.3,97,66.0,1,0,0
1324,9483,H38896,298.8,309.6,1309,57.4,185,67.0,1,0,0
1325,4014,M18873,302.2,311.1,1728,34.0,179,68.0,0,0,1
1326,6035,M20894,300.6,310.8,1389,48.1,88,70.0,0,0,1
1327,3160,H32573,300.4,309.8,1409,47.5,138,47.333333333333336,1,0,0
1328,1915,L49094,298.0,307.7,1643,32.3,200,51.666666666666664,0,1,0
1329,4377,M19236,301.9,309.6,1551,34.6,211,79.0,0,0,1
1330,6713,H36126,301.4,310.7,1516,36.4,83,55.333333333333336,1,0,0
1331,8414,M23273,298.6,309.7,1422,49.7,139,85.5,0,0,1
1332,6763,L53942,301.4,310.8,1362,53.2,4,57.666666666666664,0,1,0
1333,7854,L55033,300.3,311.7,1317,56.5,7,90.5,0,1,0
1334,826,L48005,296.6,307.3,1474,40.0,158,91.5,0,1,0
1335,2071,L49250,299.7,309.5,1352,49.7,184,61.666666666666664,0,1,0
1336,8621,L55800,297.6,308.5,1475,42.4,24,94.0,0,1,0
1337,1627,M16486,297.9,307.8,1303,59.3,75,63.333333333333336,0,0,1
1338,2164,L49343,299.6,309.2,1422,39.8,219,98.0,0,1,0
1339,2155,M17014,299.3,308.9,1767,24.8,196,0.0,0,0,1
1340,382,L47561,297.5,308.5,1546,40.4,129,3.5,0,1,0
1341,3478,L50657,301.8,310.7,1547,41.7,72,5.5,0,1,0
1342,6617,M21476,301.7,310.6,1380,45.8,70,9.0,0,0,1
1343,3973,L51152,302.3,311.4,1511,34.7,75,10.0,0,1,0
1344,2156,L49335,299.3,308.8,1341,47.7,199,7.333333333333333,0,1,0
1345,139,H29552,298.8,308.6,1449,49.4,150,16.0,1,0,0
1346,4472,L51651,302.8,310.6,1670,29.1,2,17.0,0,1,0
1347,7468,H36881,300.3,311.6,1463,41.6,102,18.0,1,0,0
1348,1099,M15958,296.9,307.4,1521,37.9,27,20.0,0,0,1
1349,5194,H34607,304.0,313.1,1408,39.8,132,21.0,1,0,0
1350,142,L47321,298.7,308.5,1544,35.2,159,22.0,0,1,0
1351,8715,M23574,297.2,308.6,1444,41.1,56,23.0,0,0,1
1352,4456,H33869,302.4,310.1,1597,28.9,179,16.666666666666668,1,0,0
1353,5916,M20775,300.6,310.2,1532,38.7,16,29.0,0,0,1
1354,869,M15728,295.8,306.5,1514,37.7,60,30.0,0,0,1
1355,8565,M23424,298.0,308.7,1614,30.7,106,31.0,0,0,1
1356,3539,L50718,302.0,311.1,1635,36.0,23,21.333333333333332,0,1,0
1357,9377,H38790,297.7,308.4,1738,27.7,96,23.0,1,0,0
1358,8267,L55446,299.1,310.6,1818,24.1,173,36.0,0,1,0
1359,5065,L52244,304.0,313.0,1407,42.1,5,24.666666666666668,0,1,0
1360,212,L47391,298.5,308.7,1575,33.9,128,38.5,0,1,0
1361,7451,L54630,300.3,311.8,1451,41.0,55,40.5,0,1,0
1362,7318,L54497,299.9,310.3,1638,29.1,152,41.5,0,1,0
1363,101,L47280,298.8,308.9,1852,25.0,57,30.0,0,1,0
1364,6284,L53463,301.3,310.8,1719,29.5,62,31.0,0,1,0
1365,7656,L54835,300.4,311.5,1596,32.5,154,48.0,0,1,0
1366,4434,H33847,302.4,310.2,1435,44.9,127,19.6,1,0,0
1367,4330,L51509,301.6,310.0,1566,30.3,79,54.0,0,1,0
1368,4679,H34092,303.6,311.7,1476,40.1,85,55.0,1,0,0
1369,552,L47731,297.4,309.2,1274,54.3,121,37.333333333333336,0,1,0
1370,2205,M17064,299.7,309.1,1352,46.1,102,59.0,0,0,1
1371,8097,M22956,300.2,311.7,1555,37.4,169,40.0,0,0,1
1372,7349,H36762,299.7,310.3,1462,40.4,19,43.0,1,0,0
1373,8010,H37423,300.9,312.0,2129,17.8,173,45.0,1,0,0
1374,3138,L50317,300.4,309.9,1567,36.5,72,69.0,0,1,0
1375,4991,L52170,303.9,313.2,1393,46.5,9,70.0,0,1,0
1376,7374,L54553,299.6,310.1,1553,38.0,83,73.5,0,1,0
1377,7736,L54915,300.6,312.0,1406,55.1,136,74.5,0,1,0
1378,2271,L49450,299.3,308.6,1437,48.1,67,50.333333333333336,0,1,0
1379,9454,H38867,298.2,309.0,1360,56.8,107,30.8,1,0,0
1380,3523,L50702,301.8,311.0,1651,32.5,195,80.5,0,1,0
1381,5455,L52634,303.0,312.5,1461,40.2,127,54.333333333333336,0,1,0
1382,9956,M24815,298.2,307.9,1462,38.8,124,84.0,0,0,1
1383,412,L47591,297.5,308.7,1429,44.3,201,86.0,0,1,0
1384,9771,H39184,298.6,309.5,1584,31.8,27,87.0,1,0,0
1385,905,H30318,295.7,306.2,1458,49.8,151,35.8,1,0,0
1386,1945,L49124,298.1,308.1,1791,27.3,63,94.5,0,1,0
1387,1128,M15987,296.7,307.8,1672,32.4,113,95.5,0,0,1
1388,8082,L55261,300.2,311.6,1356,53.5,132,96.5,0,1,0
1389,3647,M18506,302.2,311.5,1863,25.7,85,98.5,0,0,1
1390,4975,L52154,303.8,312.7,1414,41.7,190,99.5,0,1,0
1391,4454,L51633,302.4,310.2,1400,53.7,175,67.0,0,1,0
1392,1345,L48524,298.5,310.1,1809,28.9,20,68.0,0,1,0
1393,4751,M19610,303.2,311.2,1688,31.9,33,69.66666666666667,0,0,1
1394,2988,M17847,300.6,309.8,1659,28.9,127,42.4,0,0,1
1395,4671,L51850,303.2,311.4,1610,35.5,63,0.0,0,1,0
1396,1328,L48507,298.8,310.2,1814,26.8,204,2.5,0,1,0
1397,7577,M22436,300.3,311.1,1477,44.2,166,3.5,0,0,1
1398,3,L47182,298.1,308.5,1498,49.4,5,1.8,0,1,0
1399,7483,M22342,300.2,311.6,1510,47.5,146,7.0,0,0,1
1400,6571,L53750,301.4,310.6,1634,31.1,171,8.0,0,1,0
1401,6855,L54034,301.0,311.2,1511,42.9,26,10.0,0,1,0
1402,2110,M16969,299.3,309.0,1496,43.4,67,11.0,0,0,1
1403,9071,L56250,297.1,308.2,1427,45.2,136,12.0,0,1,0
1404,1770,L48949,298.4,307.9,1981,23.2,16,13.0,0,1,0
1405,3355,L50534,301.6,310.9,1559,40.2,191,14.0,0,1,0
1406,2432,M17291,298.9,308.2,1411,51.3,43,11.666666666666666,0,0,1
1407,5498,M20357,302.9,312.5,1551,40.0,20,19.0,0,0,1
1408,6531,H35944,301.3,310.6,1605,32.5,59,20.0,1,0,0
1409,6280,L53459,301.3,310.8,1432,54.4,51,27.5,0,1,0
1410,4034,L51213,302.1,310.8,1772,27.1,233,28.5,0,1,0
1411,1788,L48967,298.4,308.2,1364,45.9,63,19.666666666666668,0,1,0
1412,4747,L51926,303.2,311.2,1427,45.6,25,12.4,0,1,0
1413,9022,M23881,297.4,308.2,1536,34.6,4,37.5,0,0,1
1414,1884,M16743,298.0,307.6,1472,46.7,116,38.5,0,0,1
1415,5753,H35166,302.3,311.8,1804,25.0,43,39.5,1,0,0
1416,9791,L56970,298.6,309.5,1483,43.2,92,16.2,0,1,0
1417,8083,H37496,300.1,311.5,1422,46.2,134,43.0,1,0,0
1418,7146,L54325,300.5,310.0,1413,44.5,152,29.333333333333332,0,1,0
1419,8519,M23378,298.3,309.6,1681,27.1,194,18.2,0,0,1
1420,9653,M24512,299.0,310.0,1488,46.3,198,19.2,0,0,1
1421,7513,M22372,300.5,311.8,1636,34.4,2,36.333333333333336,0,0,1
1422,8680,L55859,297.3,308.5,1456,54.2,179,37.333333333333336,0,1,0
1423,6056,L53235,300.7,310.8,1475,42.0,147,57.5,0,1,0
1424,4379,M19238,301.9,309.6,1385,45.8,217,59.5,0,0,1
1425,6634,M21493,301.5,310.5,1737,29.3,114,60.5,0,0,1
1426,2009,L49188,298.5,308.3,1811,24.7,27,24.6,0,1,0
1427,8155,L55334,299.6,310.7,1393,52.1,110,26.0,0,1,0
1428,8948,M23807,297.3,308.2,1452,38.2,44,68.5,0,0,1
1429,6105,M20964,300.8,310.8,1461,41.3,53,69.5,0,0,1
1430,5799,L52978,301.5,310.9,1600,39.0,160,28.2,0,1,0
1431,2709,L49888,299.6,309.1,2266,15.3,79,73.0,0,1,0
1432,7558,M22417,300.4,311.5,1750,27.3,116,74.0,0,0,1
1433,3107,L50286,299.8,309.1,1485,39.9,207,75.0,0,1,0
1434,573,L47752,297.8,309.9,1351,49.0,181,76.0,0,1,0
1435,6424,M21283,300.3,310.0,1537,37.5,6,78.0,0,0,1
1436,8534,M23393,298.6,309.4,1465,41.1,30,84.0,0,0,1
1437,5797,L52976,301.7,311.1,1399,55.1,156,86.0,0,1,0
1438,8032,L55211,300.7,312.0,1550,32.4,5,87.0,0,1,0
1439,6324,L53503,300.7,310.1,1351,46.9,165,89.0,0,1,0
1440,3828,M18687,302.4,310.9,1469,41.6,124,36.0,0,0,1
1441,1278,M16137,298.2,309.4,1408,46.5,76,61.666666666666664,0,0,1
1442,4452,L51631,302.5,310.3,1549,40.9,170,38.2,0,1,0
1443,9061,H38474,297.2,308.3,1453,45.8,105,68.0,1,0,0
1444,8462,L55641,298.7,309.9,1446,43.3,46,106.5,0,1,0
1445,9762,L56941,298.6,309.7,1703,26.1,5,107.5,0,1,0
1446,9471,H38884,298.6,309.4,1439,47.1,149,108.5,1,0,0
1447,9159,H38572,297.4,308.4,1487,46.2,150,110.5,1,0,0
1448,5828,L53007,301.3,311.1,1624,40.9,0,75.0,0,1,0
1449,4986,M19845,303.8,313.0,1789,23.5,215,0.0,0,0,1
1450,3841,L51020,302.4,311.0,1610,33.1,161,1.6666666666666667,0,1,0
1451,3072,L50251,300.0,309.0,2174,16.9,112,4.0,0,1,0
1452,6611,L53790,301.5,310.4,1543,34.0,55,6.5,0,1,0
1453,7160,L54339,300.1,310.0,1511,41.7,186,10.0,0,1,0
1454,3404,L50583,301.3,310.5,1337,52.7,106,7.333333333333333,0,1,0
1455,7224,L54403,299.8,309.6,1374,51.6,137,8.333333333333334,0,1,0
1456,7975,L55154,301.2,312.3,1528,38.4,85,9.333333333333334,0,1,0
1457,2225,M17084,299.7,309.0,1645,31.9,155,16.5,0,0,1
1458,8530,M23389,298.5,309.4,1522,47.4,20,8.0,0,0,1
1459,1427,M16286,298.7,309.7,1622,34.6,8,15.0,0,0,1
1460,3957,M18816,302.3,311.4,1500,40.2,30,25.5,0,0,1
1461,3800,L50979,302.2,310.9,1506,34.0,49,26.5,0,1,0
1462,8038,L55217,300.7,311.8,1603,34.1,17,27.5,0,1,0
1463,4753,H34166,303.3,311.3,1502,39.5,38,19.0,1,0,0
1464,5217,M20076,303.7,312.7,1316,51.8,197,12.4,0,0,1
1465,874,L48053,295.9,306.4,1892,21.7,72,35.0,0,1,0
1466,6507,H35920,301.0,310.1,1454,44.1,217,36.0,1,0,0
1467,936,M15795,295.5,306.0,1641,36.6,21,24.666666666666668,0,0,1
1468,123,L47302,299.0,308.8,1310,50.7,112,25.666666666666668,0,1,0
1469,3348,L50527,301.3,310.6,1529,41.8,176,40.0,0,1,0
1470,2962,L50141,300.6,309.4,1654,32.8,57,29.0,0,1,0
1471,4177,M19036,302.3,310.7,1544,39.7,141,46.5,0,0,1
1472,6754,L53933,301.6,310.9,1385,50.7,195,47.5,0,1,0
1473,6874,L54053,301.0,311.4,1478,39.5,75,32.333333333333336,0,1,0
1474,5396,L52575,302.8,312.4,1529,36.8,237,52.5,0,1,0
1475,1613,M16472,297.9,307.9,1540,39.8,38,59.0,0,0,1
1476,6851,M21710,301.0,311.2,1521,35.8,13,62.5,0,0,1
1477,8033,L55212,300.8,312.0,1416,46.5,7,26.4,0,1,0
1478,1419,L48598,298.8,309.9,1320,47.4,210,68.5,0,1,0
1479,1756,L48935,298.0,307.3,1424,46.5,185,69.5,0,1,0
1480,2026,L49205,298.7,308.5,1469,39.9,67,48.666666666666664,0,1,0
1481,7765,M22624,300.4,311.7,1555,38.7,5,75.5,0,0,1
1482,1773,L48952,298.4,308.0,1508,47.9,25,76.5,0,1,0
1483,5732,L52911,302.2,311.6,1872,20.4,202,53.666666666666664,0,1,0
1484,2233,L49412,299.5,308.6,1672,30.5,177,33.2,0,1,0
1485,2912,M17771,300.7,309.5,1352,44.0,126,85.5,0,0,1
1486,349,L47528,297.6,308.3,1617,31.7,39,86.5,0,1,0
1487,1472,L48651,298.5,309.6,1421,53.6,122,87.5,0,1,0
1488,7653,L54832,300.3,311.4,1346,51.1,147,89.5,0,1,0
1489,7002,L54181,300.5,310.5,1564,38.2,199,90.5,0,1,0
1490,1101,H30514,296.8,307.5,1695,30.0,33,61.0,1,0,0
1491,8857,M23716,297.7,308.9,1327,63.7,21,62.0,0,0,1
1492,5726,M20585,302.3,311.8,1557,34.1,185,94.5,0,0,1
1493,886,L48065,295.7,306.2,1397,52.0,101,95.5,0,1,0
1494,8969,L56148,297.1,307.8,1454,50.6,94,98.5,0,1,0
1495,2995,L50174,300.5,309.8,1461,52.5,146,99.5,0,1,0
1496,20,M14879,298.9,309.3,1632,32.5,55,100.5,0,0,1
1497,4558,L51737,302.7,310.6,1686,26.3,9,67.66666666666667,0,1,0
1498,4370,H33783,302.0,309.9,1735,27.2,192,1.5,1,0,0
1499,7419,M22278,300.2,311.4,1427,39.7,196,1.6666666666666667,0,0,1
1500,4236,L51415,302.2,310.8,1438,41.4,66,2.6666666666666665,0,1,0
1501,3888,L51067,302.4,311.2,1448,50.5,53,5.5,0,1,0
1502,1015,L48194,296.2,307.2,1445,41.8,20,4.333333333333333,0,1,0
1503,1439,L48618,298.8,309.9,1482,39.1,45,3.2,0,1,0
1504,5144,M20003,304.3,313.5,1525,42.0,2,4.2,0,0,1
1505,7521,L54700,300.2,311.6,1529,35.5,21,14.0,0,1,0
1506,903,L48082,295.6,306.1,1383,48.7,147,15.0,0,1,0
1507,1476,M16335,298.4,309.5,1519,35.4,133,16.0,0,0,1
1508,3578,M18437,301.6,310.4,1455,39.0,118,18.0,0,0,1
1509,5902,L53081,301.0,310.7,1464,45.8,184,19.0,0,1,0
1510,8603,L55782,297.4,308.1,1729,31.7,204,8.0,0,1,0
1511,3265,H32678,301.3,310.1,1455,44.1,188,15.0,1,0,0
1512,8836,H38249,297.4,308.8,1324,53.5,169,16.666666666666668,1,0,0
1513,5708,L52887,302.4,311.8,1448,43.4,141,29.5,0,1,0
1514,6435,M21294,300.3,309.9,1494,38.5,33,30.5,0,0,1
1515,5763,L52942,301.8,311.2,1334,52.3,68,31.5,0,1,0
1516,7891,L55070,300.8,312.4,1767,25.6,105,32.5,0,1,0
1517,3050,L50229,300.1,309.2,1326,55.9,55,34.5,0,1,0
1518,7615,L54794,300.5,311.4,1432,47.5,51,37.0,0,1,0
1519,7966,L55145,301.1,312.3,1464,35.3,65,38.0,0,1,0
1520,6504,M21363,300.9,309.9,1465,42.9,209,16.4,0,0,1
1521,2209,H31622,299.8,309.2,1435,42.6,111,29.0,1,0,0
1522,6936,L54115,300.7,311.2,1878,24.3,24,45.0,0,1,0
1523,2999,L50178,300.5,309.7,1616,34.5,155,46.0,0,1,0
1524,2947,M17806,300.7,309.5,1622,30.5,14,47.0,0,0,1
1525,4235,H33648,302.2,310.9,1522,35.9,61,48.0,1,0,0
1526,7228,L54407,299.7,309.6,1720,27.1,146,51.0,0,1,0
1527,3258,L50437,301.2,309.9,1984,19.7,169,34.666666666666664,0,1,0
1528,4155,M19014,302.0,310.4,1828,26.3,82,36.333333333333336,0,0,1
1529,1205,L48384,296.9,308.0,1521,34.5,84,38.0,0,1,0
1530,3932,M18791,302.7,311.7,1784,25.1,177,39.0,0,0,1
1531,1081,L48260,297.0,307.8,1774,28.0,188,60.0,0,1,0
1532,9900,L57079,298.7,309.2,1586,31.4,180,65.0,0,1,0
1533,5913,M20772,300.7,310.3,1659,29.8,6,66.0,0,0,1
1534,4675,L51854,303.4,311.5,1414,44.8,71,67.0,0,1,0
1535,1251,L48430,297.3,308.7,1549,36.1,218,68.0,0,1,0
1536,5308,L52487,304.0,313.3,1530,34.8,211,46.0,0,1,0
1537,1890,H31303,297.7,307.4,1432,40.2,132,70.5,1,0,0
1538,6385,H35798,300.1,309.6,1463,45.1,113,71.5,1,0,0
1539,5158,H34571,304.1,313.3,1397,49.6,34,76.0,1,0,0
1540,5930,L53109,300.3,310.2,1471,45.2,48,79.5,0,1,0
1541,3626,M18485,302.1,311.4,1467,43.4,33,80.5,0,0,1
1542,3983,L51162,302.2,311.3,1475,48.6,104,54.333333333333336,0,1,0
1543,6163,L53342,301.0,310.8,1558,34.9,196,55.333333333333336,0,1,0
1544,8156,L55335,299.5,310.8,1283,52.4,112,56.333333333333336,0,1,0
1545,4924,M19783,303.4,312.2,1972,23.5,59,57.333333333333336,0,0,1
1546,6829,L54008,301.0,310.9,1392,52.9,173,87.5,0,1,0
1547,1650,H31063,298.0,307.9,1482,37.8,132,88.5,1,0,0
1548,5879,L53058,301.4,311.0,1533,45.8,125,91.5,0,1,0
1549,660,L47839,297.6,309.1,1449,49.1,174,61.666666666666664,0,1,0
1550,9708,L56887,299.0,310.1,1699,32.9,87,37.6,0,1,0
1551,9684,M24543,299.0,310.0,1338,56.4,29,66.0,0,0,1
1552,441,L47620,297.4,308.5,1389,39.2,54,101.5,0,1,0
1553,1639,L48818,297.9,307.8,1397,45.0,104,109.0,0,1,0
1554,77,L47256,298.8,308.9,1461,47.9,206,110.0,0,1,0
1555,6497,L53676,300.7,309.9,1815,27.0,190,111.0,0,1,0
1556,4963,M19822,304.0,312.7,1456,51.2,160,112.0,0,0,1
1557,5608,M20467,302.9,312.2,1745,25.5,98,1.0,0,0,1
1558,5838,M20697,301.3,311.1,1834,25.4,22,2.0,0,0,1
1559,6510,L53689,301.1,310.1,1564,36.8,7,3.0,0,1,0
1560,6454,L53633,300.7,310.2,1807,24.2,77,6.333333333333333,0,1,0
1561,2685,L49864,299.8,309.4,1460,37.4,25,12.0,0,1,0
1562,9542,M24401,299.5,310.8,1754,31.3,114,13.0,0,0,1
1563,6520,L53699,301.1,310.1,1417,46.9,35,14.0,0,1,0
1564,742,L47921,296.9,308.3,1513,38.8,189,10.0,0,1,0
1565,1233,L48412,297.2,308.6,1500,37.1,161,17.5,0,1,0
1566,1618,L48797,297.8,307.8,1563,34.3,53,12.333333333333334,0,1,0
1567,8128,M22987,300.1,311.3,1650,33.8,38,20.0,0,0,1
1568,6718,M21577,301.4,310.6,1464,48.6,96,21.0,0,0,1
1569,5107,L52286,304.0,313.3,1519,36.7,117,14.666666666666666,0,1,0
1570,3377,M18236,301.5,310.8,1385,47.5,30,9.4,0,0,1
1571,2104,M16963,299.3,309.1,1376,46.7,49,18.0,0,0,1
1572,862,M15721,296.1,306.9,1951,23.3,38,28.5,0,0,1
1573,4827,L52006,303.4,311.8,2268,15.8,20,21.333333333333332,0,1,0
1574,1654,L48833,298.0,307.8,1386,57.3,147,13.4,0,1,0
1575,7114,L54293,300.9,310.4,1561,32.7,67,36.0,0,1,0
1576,3536,H32949,301.9,311.0,1672,29.9,13,37.0,1,0,0
1577,317,L47496,297.8,308.4,1714,33.2,177,38.0,0,1,0
1578,9372,L56551,297.7,308.4,1289,51.3,82,39.0,0,1,0
1579,7694,L54873,300.6,311.6,1964,21.4,15,27.666666666666668,0,1,0
1580,7279,H36692,300.0,310.1,1714,28.7,55,28.666666666666668,1,0,0
1581,4176,L51355,302.3,310.7,1612,33.4,139,44.5,0,1,0
1582,7731,L54910,300.6,311.9,1472,44.2,126,45.5,0,1,0
1583,1485,M16344,298.0,309.0,1562,39.2,155,31.0,0,0,1
1584,1651,M16510,298.0,307.9,1417,51.0,137,48.0,0,0,1
